,VIOLATION_ID,ORG_ID,VIOLATION_TYPE,VIOLATION_DESC,VIOLATION_TEXT,REMEDIAL_TEXT,TABLE_NAME,EXPIRED_FLAG,DATE_EXPIRED,CREATED_BY,DATE_CREATED,MODIFIED_BY,DATE_MODIFIED,FEE_SETUP_ID,Unnamed: 14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,master_category
214,384,1,CAAA_BOAT,boat storage in front yard prohibited,No trailer or watercraft shall be stored in the front yard on the grass but may be stored on a paved or gavel driveway in front of the house.  A trailer or watercraft may be stored in the yard behind the front facade of the residential structure.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,illegal_business_operations,,vehicle,,,,,illegal_business_operationsvehicle
215,385,1,CAAA_DUMPSTER,hours of collection & dumpster require,Section 10.20.330 – Dumpsters – Hours of Collection: No person shall empty container between the hours of 11 p.m. and 7 a.m. when the containers are located within 600 feet of any residential structure.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
216,386,1,CAAA_EXHAUST_FAN,exhaust fan discharge,"Section 16.24.330 - Exhaust Fans:  Exhaust fans or blowers, etc. shall not discharge directly upon adjacent property.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
217,387,1,CAAA_EXTERIOR_REPAIR,exterior repair,Section 16.24.340 - Exterior Repair: The exterior of all buildings shall be maintained in good repair.,,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
218,388,1,CAAA_FAILURE_SECURE,failure to secure,Section 16.24.320 - Failure to Secure.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
219,389,1,CAAA_FENCE_MATERIAL,fence material,"Section 16.04.200 - Fence Materials:  Expressly prohibited, electric fences, barbed wire below six feet or fences erected with barbs or sharp projections on top unless erected to contain livestock or under other certain conditions wherein a zoning permit has been issued.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
220,390,1,CAAA_GATE_MAINT,gate maintenance,Section 16.24.330 - Gates:  Shall be maintained such that the gate will positively close and latch if required to be self-closing.,,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
221,391,1,CAAA_GRAFFITI,graffiti,"Section 16.24.340 - Graffiti: It shall be the duty of the owner of the building, structure and or real property on which the building or structure that has been defaced to restore said surface to an approved state of maintenance and repair.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
222,392,1,CAAA_HIGH_WEEDS,high weeds,"Section 16.24.330 - High Weeds: All premises shall be maintained free from weeds, grasses, plants & vegetation in excess of 12-inches other than ornamental grasses.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,overgrowth,,,,,,overgrowth
223,393,1,CAAA_IMV_ACCUM,unlic / inop / accumulation mtr vehicles,"Section 16.24.330 - Accumulation of Motor Vehicles: The parking, storage or accumulation of an inoperable, unregistered motor vehicle or a vehicle in a state of major disrepair on private property on any premises is prohibited.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,vehicle,,,,,vehicle
224,394,1,CAAA_INTERIOR_REPAIR,interior repair,"Section 16.24.350 - The interior of a building or structure and any equipment therein shall be maintained in good repair, structurally sound, and in a clean and sanitary condition.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
225,395,1,CAAA_LANDLORD_REGSTR,landlord registration,"Failure to register as a landlord.  T.C.A. 66-28-101 requires each landlord of one (1) or more dwelling units within Davidson County to pay a $10 registration fee and furnish the following information to the Department of Codes (A) the landlord's name, address and telephone number, or the name, address and telephone number of the landlord's agent; and (B) list the street address and unit number, as appropriate, for each dwelling unit that the landlord owns, leases, or subleases or has the right to own, lease, or sublease.  Fee is due and payable the same time period as Metro Property Taxes.  Make checks payable to the Metro Dept. of Codes & Building Safety.  Mail or bring to: Landlord Registration, 800 Second Avenue South, 3rd Floor, Nashville, TN 37210.  Registration forms may be obtained from www.nashville.gov/codes or by calling 615-862-6590.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,occupancy,,,,,,,,,,occupancy
226,396,1,CAAA_OPEN_STORAGE,"open storage, junk, trash, debris","Section 16.24.330 - Open Storage:  It is unlawful to store in the open area of the yard or structure,  trash, rubbish, furniture, appliances, automobile parts, including dead trees, weeds and garbage, etc (Junk, Trash and Debris).",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
227,397,1,CAAA_PARK_ON_GRASS,parking on grass,"Section 16.24.330 - Parking on Grass: Parking or storing motor vehicles on the grass is prohibited.  Vehicles must be parked on a paved or graveled area, other than a sidewalk.  This shall not be applicable to any vehicle for which a valid disabled driver license plate or placard has been issued and is visibly displayed on or in the vehicle.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,vehicle,,,,,vehicle
228,398,1,CAAA_PARKING_25%,parking area exceeds 25%,Section 16.24.330 - Parking area for residential property shall not exceed 25% of the total lot area.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,vehicle,,,,,vehicle
229,399,1,CAAA_PREMIS_ID_COMER,address id commercial,Section 16.24.340 - Address Identification - Non-Residential:  All buildings and structures shall have approved address numbers at least 6-inches in size in a position to be plainly visible and legible from the street or road fronting the premises.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
230,400,1,CAAA_PREMIS_ID_MLTFM,address id multi family,Section 16.24.340 - Address Identification - Multi-Family:  All buildings and structures shall have approved address numbers at least 6-inches in size in a position to be plainly visible and legible from the street or road fronting the premises.  Individual units must have identifying numbers at least 3-inches in height on or at the doors of each unit.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
231,401,1,CAAA_PREMIS_ID_RES,address id residential,Section 16.24.340 - Address Identification - Residential:  All buildings and structures shall have approved address numbers at least 3-inches in size posted on residence or mailbox.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,occupancy,,,,,,,,,,occupancy
232,402,1,CAAA_RODENT_INFESTA,rodent infestation,Section 16.24.330 - Rodent Harborage: All structures shall be kept free from rodent infestation.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
233,403,1,CAAA_SIDEWLK_DRIVEWA,sidewalk and driveway maint,"Section 16.24.330 - Sidewalks & Driveways: Shall be kept in a proper state of repair, safe, clean & sanitary.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
234,404,1,CAAA_SWIMMING_POOLS,swimming pools,"Section 16.24.330 - Swimming Pools:  Shall be maintained in a safe, clean, sanitary and in good repair.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
235,405,1,CAAA_TRASH_CANS,trash cans,"Ord. 89-826 - Trash Cans: Refuse containers shall be placed at curb, street or alley no later than 7:00 a.m. on the scheduled day of collection and removed the same day.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
236,407,1,CAAB_BLDG_PERMIT,building permit required,"Section 16.28.010 - Building Permit Required: A permit must be obtained by every person desiring to construct, alter, repair, enlarge, move or demolish any building or structure or part thereof.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
237,408,1,CAAB_STOP_WORK,stop work order posted,"Section 16.04.110 – Violation of Stop Work Order: Upon notice…that work on any building or structure is being done contrary to the provisions of Chapters 16.04 and 16.28 through 16.56, or in a dangerous or unsafe manner, such work shall be immediately stopped.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
238,409,1,CAAB_TEMP_EXPIR,temporary u&o expired,Section 17.04.100 - No Use and Occupancy Issued: Failure to obtain a Final Use & Occupancy Inspection upon the expiration of the Temporary U & O.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
239,410,1,CAAE_ELEC_EQ,electrical equipment,"Section 16.24.500 (A) - Electrical Equipment Installation: All  electrical equipment,  wiring, and  appliances shall be properly installed and maintained in a safe and approved manner.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
240,411,1,CAAE_ELECEA_RECPT,electrical receptacles,Section 16.24.500 (B) Receptacles: Every habitable space in a dwelling shall contain at least two separate and remote receptacle outlets.  Every laundry area shall contain at least one ground-type receptacle or a receptacle with a ground fault circuit interrupter.  Every bathroom shall contain at least one receptacle.  Any new bathroom receptacle outlet shall have ground fault circuit interrupter protection.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
241,412,1,CAAE_ELECEQ_LIGHT,electrical lighting fixtures,"Section 16.24.500 (C) - Lighting Fixtures: Every  public hall,  interior stairway,  toilet room,  kitchen,  bathroom,  laundry room,  boiler room, and  furnace room shall contain at least one electric lighting fixture.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
242,413,1,CAAE_ELECFAC,electrical facilities required,Section 16.24.490(A) - Electrical Facilities Required: Every occupied building or structure shall be provided with an electrical system in compliance with the requirements of this section and Section 16.24.530.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
243,414,1,CAAE_ELECSVC_PANEL,electrical service panel,"Section 16.24.490 (B) - Electrical Service: Service to the dwelling unit shall be a minimum of one hundred ampere, with three-wire capacity and service equipment shall be dead-front, having no live parts exposed.  Type “S” fuses shall be installed when fused equipment is used.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
244,415,1,CAAE_ELECSYS_HAZ,electrical system hazards,"Section 16.24.490 (C) - Electrical System Hazards: [The] electrical system in a building or structure constitutes a hazard to the occupants or the building or structure by reason of  inadequate service,  improper fusing,  insufficient receptacles and  lighting outlets,  improper wiring,  or installation,  deterioration,  damage, or for similar reasons, the defects [are] to be corrected to eliminate the hazard.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
245,416,1,CAAE_ELECSYS_HAZCERT,electrical system certification,Section 16.24.490 (C) - Electrical System Hazards (Certification): Electrical system must be inspected and certified to be in a safe operating condition by a licensed electrician.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,electrical,,,,,,,,electrical
246,417,1,CAAF_FIREPROT_SMDINS,fire protection – smoke detector install,"Section 16.24.550 (B) - 1a & b Installation: Existing one and two-family dwellings -  outside each separate sleeping room, in the immediate vicinity of the sleeping room and  on each additional story of the dwelling unit including basements.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,overgrowth,,,,,,propovergrowth
247,418,1,CAAF_FIREPROT_SMKDET,fire protection – smoke detectors,Section 16.24.550 (A) - Smoke Detectors: Existing Group R occupancies not already provided with single-station smoke alarms/detectors shall be provided with approved single-station smoke alarms/detectors,,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
248,419,1,CAAF_FIRESF_DOORS,fire safety – emergency escape (doors),"Section 16.24.530 (H) - Locked Doors: All means of egress doors shall be readily openable from the side from which egress is to be made without the need for keys, tools, or special knowledge or effort.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
249,420,1,CAAF_FIRESF_ESC,fire safety – emergency escape,"Section 16.24.530 (B) - Emergency Escape and Rescue Openings: Basements with habitable rooms and every sleeping room shall have at least one openable emergency escape and rescue window or exterior door opening.  Where openings are provided as a means of escape and rescue, they shall have a sill height of not more than forty-four inches.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
250,421,1,CAAF_FIRESF_GEN,fire safety requirements – egress,"Section 16.24.530 (A) - General: A safe, continuous, and unobstructed means of egress shall be provided from any point in a building or structure to the public way, in accordance with the requirements of the building code and fire code as adopted by the metropolitan government.",,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
251,422,1,CAAF_FIRESF_NCO,fire safety – emergency escape (opening),Section 16.24.530 (C) - Minimum Net Clear Opening: All emergency escape and rescue openings shall have a minimum net clear opening of four square feet.,,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
252,423,1,CAAF_FIRESF_NCOH,fire safety – emergency escape (height),Section 16.24.530 (D) - Minimum Net Clear Opening Height: All emergency escape and rescue openings shall have a minimum net clear opening height of twenty-four inches.,,,N,,2.0,1900-01-01 00:00:00,,,,,prop,,,,,,,,,,,,prop
